,Date,3m1s_inversion,3m2s_inversion,2s10s_inversion,2s30s_inversion
6340,1994-02-17,False,False,False,False
6341,1994-02-16,False,False,False,False
6342,1994-02-15,False,False,False,False
6343,1994-02-14,False,False,False,False
6344,1994-02-11,False,False,False,False
6345,1994-02-10,False,False,False,False
6346,1994-02-09,False,False,False,False
6347,1994-02-08,False,False,False,False
6348,1994-02-07,False,False,False,False
6349,1994-02-04,False,False,False,False
6350,1994-02-03,False,False,False,False
6351,1994-02-02,False,False,False,False
6352,1994-02-01,False,False,False,False
6353,1994-01-31,False,False,False,False
6354,1994-01-28,False,False,False,False
6355,1994-01-27,False,False,False,False
6356,1994-01-26,False,False,False,False
6357,1994-01-25,False,False,False,False
6358,1994-01-24,False,False,False,False
6359,1994-01-21,False,False,False,False
6360,1994-01-20,False,False,False,False
6361,1994-01-19,False,False,False,False
6362,1994-01-18,False,False,False,False
6363,1994-01-14,False,False,False,False
6364,1994-01-13,False,False,False,False
6365,1994-01-12,False,False,False,False
6366,1994-01-11,False,False,False,False
6367,1994-01-10,False,False,False,False
6368,1994-01-07,False,False,False,False
6369,1994-01-06,False,False,False,False
6370,1994-01-05,False,False,False,False
6371,1994-01-04,False,False,False,False
6372,1994-01-03,False,False,False,False
6373,1993-12-31,False,False,False,False
6374,1993-12-30,False,False,False,False
6375,1993-12-29,False,False,False,False
6376,1993-12-28,False,False,False,False
6377,1993-12-27,False,False,False,False
6378,1993-12-23,False,False,False,False
6379,1993-12-22,False,False,False,False
6380,1993-12-21,False,False,False,False
6381,1993-12-20,False,False,False,False
6382,1993-12-17,False,False,False,False
6383,1993-12-16,False,False,False,False
6384,1993-12-15,False,False,False,False
6385,1993-12-14,False,False,False,False
6386,1993-12-13,False,False,False,False
6387,1993-12-10,False,False,False,False
6388,1993-12-09,False,False,False,False
6389,1993-12-08,False,False,False,False
6390,1993-12-07,False,False,False,False
6391,1993-12-06,False,False,False,False
6392,1993-12-03,False,False,False,False
6393,1993-12-02,False,False,False,False
6394,1993-12-01,False,False,False,False
6395,1993-11-30,False,False,False,False
6396,1993-11-29,False,False,False,False
6397,1993-11-26,False,False,False,False
6398,1993-11-24,False,False,False,False
6399,1993-11-23,False,False,False,False
6400,1993-11-22,False,False,False,False
6401,1993-11-19,False,False,False,False
6402,1993-11-18,False,False,False,False
6403,1993-11-17,False,False,False,False
6404,1993-11-16,False,False,False,False
6405,1993-11-15,False,False,False,False
6406,1993-11-12,False,False,False,False
6407,1993-11-10,False,False,False,False
6408,1993-11-09,False,False,False,False
6409,1993-11-08,False,False,False,False
6410,1993-11-05,False,False,False,False
6411,1993-11-04,False,False,False,False
6412,1993-11-03,False,False,False,False
6413,1993-11-02,False,False,False,False
6414,1993-11-01,False,False,False,False
6415,1993-10-29,False,False,False,False
6416,1993-10-28,False,False,False,False
6417,1993-10-27,False,False,False,False
6418,1993-10-26,False,False,False,False
6419,1993-10-25,False,False,False,False
6420,1993-10-22,False,False,False,False
6421,1993-10-21,False,False,False,False
6422,1993-10-20,False,False,False,False
6423,1993-10-19,False,False,False,False
6424,1993-10-18,False,False,False,False
6425,1993-10-15,False,False,False,False
6426,1993-10-14,False,False,False,False
6427,1993-10-13,False,False,False,False
6428,1993-10-12,False,False,False,False
6429,1993-10-08,False,False,False,False
6430,1993-10-07,False,False,False,False
6431,1993-10-06,False,False,False,False
6432,1993-10-05,False,False,False,False
6433,1993-10-04,False,False,False,False
6434,1993-10-01,False,False,False,False
6435,1993-09-30,False,False,False,False
6436,1993-09-29,False,False,False,False
6437,1993-09-28,False,False,False,False
6438,1993-09-27,False,False,False,False
6439,1993-09-24,False,False,False,False
6440,1993-09-23,False,False,False,False
6441,1993-09-22,False,False,False,False
6442,1993-09-21,False,False,False,False
6443,1993-09-20,False,False,False,False
6444,1993-09-17,False,False,False,False
6445,1993-09-16,False,False,False,False
6446,1993-09-15,False,False,False,False
6447,1993-09-14,False,False,False,False
6448,1993-09-13,False,False,False,False
6449,1993-09-10,False,False,False,False
6450,1993-09-09,False,False,False,False
6451,1993-09-08,False,False,False,False
6452,1993-09-07,False,False,False,False
6453,1993-09-03,False,False,False,False
6454,1993-09-02,False,False,False,False
6455,1993-09-01,False,False,False,False
6456,1993-08-31,False,False,False,False
6457,1993-08-30,False,False,False,False
6458,1993-08-27,False,False,False,False
6459,1993-08-26,False,False,False,False
6460,1993-08-25,False,False,False,False
6461,1993-08-24,False,False,False,False
6462,1993-08-23,False,False,False,False
6463,1993-08-20,False,False,False,False
6464,1993-08-19,False,False,False,False
6465,1993-08-18,False,False,False,False
6466,1993-08-17,False,False,False,False
6467,1993-08-16,False,False,False,False
6468,1993-08-13,False,False,False,False
6469,1993-08-12,False,False,False,False
6470,1993-08-11,False,False,False,False
6471,1993-08-10,False,False,False,False
6472,1993-08-09,False,False,False,False
6473,1993-08-06,False,False,False,False
6474,1993-08-05,False,False,False,False
6475,1993-08-04,False,False,False,False
6476,1993-08-03,False,False,False,False
6477,1993-08-02,False,False,False,False
6478,1993-07-30,False,False,False,False
6479,1993-07-29,False,False,False,False
6480,1993-07-28,False,False,False,False
6481,1993-07-27,False,False,False,False
6482,1993-07-26,False,False,False,False
6483,1993-07-23,False,False,False,False
6484,1993-07-22,False,False,False,False
6485,1993-07-21,False,False,False,False
6486,1993-07-20,False,False,False,False
6487,1993-07-19,False,False,False,False
6488,1993-07-16,False,False,False,False
6489,1993-07-15,False,False,False,False
6490,1993-07-14,False,False,False,False
6491,1993-07-13,False,False,False,False
6492,1993-07-12,False,False,False,False
6493,1993-07-09,False,False,False,False
6494,1993-07-08,False,False,False,False
6495,1993-07-07,False,False,False,False
6496,1993-07-06,False,False,False,False
6497,1993-07-02,False,False,False,False
6498,1993-07-01,False,False,False,False
6499,1993-06-30,False,False,False,False
6500,1993-06-29,False,False,False,False
6501,1993-06-28,False,False,False,False
6502,1993-06-25,False,False,False,False
6503,1993-06-24,False,False,False,False
6504,1993-06-23,False,False,False,False
6505,1993-06-22,False,False,False,False
6506,1993-06-21,False,False,False,False
6507,1993-06-18,False,False,False,False
6508,1993-06-17,False,False,False,False
6509,1993-06-16,False,False,False,False
6510,1993-06-15,False,False,False,False
6511,1993-06-14,False,False,False,False
6512,1993-06-11,False,False,False,False
6513,1993-06-10,False,False,False,False
6514,1993-06-09,False,False,False,False
6515,1993-06-08,False,False,False,False
6516,1993-06-07,False,False,False,False
6517,1993-06-04,False,False,False,False
6518,1993-06-03,False,False,False,False
6519,1993-06-02,False,False,False,False
6520,1993-06-01,False,False,False,False
6521,1993-05-28,False,False,False,False
6522,1993-05-27,False,False,False,False
6523,1993-05-26,False,False,False,False
6524,1993-05-25,False,False,False,False
6525,1993-05-24,False,False,False,False
6526,1993-05-21,False,False,False,False
6527,1993-05-20,False,False,False,False
6528,1993-05-19,False,False,False,False
6529,1993-05-18,False,False,False,False
6530,1993-05-17,False,False,False,False
6531,1993-05-14,False,False,False,False
6532,1993-05-13,False,False,False,False
6533,1993-05-12,False,False,False,False
6534,1993-05-11,False,False,False,False
6535,1993-05-10,False,False,False,False
6536,1993-05-07,False,False,False,False
6537,1993-05-06,False,False,False,False
6538,1993-05-05,False,False,False,False
6539,1993-05-04,False,False,False,False
6540,1993-05-03,False,False,False,False
6541,1993-04-30,False,False,False,False
6542,1993-04-29,False,False,False,False
6543,1993-04-28,False,False,False,False
6544,1993-04-27,False,False,False,False
6545,1993-04-26,False,False,False,False
6546,1993-04-23,False,False,False,False
6547,1993-04-22,False,False,False,False
6548,1993-04-21,False,False,False,False
6549,1993-04-20,False,False,False,False
6550,1993-04-19,False,False,False,False
6551,1993-04-16,False,False,False,False
6552,1993-04-15,False,False,False,False
6553,1993-04-14,False,False,False,False
6554,1993-04-13,False,False,False,False
6555,1993-04-12,False,False,False,False
6556,1993-04-08,False,False,False,False
6557,1993-04-07,False,False,False,False
6558,1993-04-06,False,False,False,False
6559,1993-04-05,False,False,False,False
6560,1993-04-02,False,False,False,False
6561,1993-04-01,False,False,False,False
6562,1993-03-31,False,False,False,False
6563,1993-03-30,False,False,False,False
6564,1993-03-29,False,False,False,False
6565,1993-03-26,False,False,False,False
6566,1993-03-25,False,False,False,False
6567,1993-03-24,False,False,False,False
6568,1993-03-23,False,False,False,False
6569,1993-03-22,False,False,False,False
6570,1993-03-19,False,False,False,False
6571,1993-03-18,False,False,False,False
6572,1993-03-17,False,False,False,False
6573,1993-03-16,False,False,False,False
6574,1993-03-15,False,False,False,False
6575,1993-03-12,False,False,False,False
6576,1993-03-11,False,False,False,False
6577,1993-03-10,False,False,False,False
6578,1993-03-09,False,False,False,False
6579,1993-03-08,False,False,False,False
6580,1993-03-05,False,False,False,False
6581,1993-03-04,False,False,False,False
6582,1993-03-03,False,False,False,False
6583,1993-03-02,False,False,False,False
6584,1993-03-01,False,False,False,False
6585,1993-02-26,False,False,False,False
6586,1993-02-25,False,False,False,False
6587,1993-02-24,False,False,False,False
6588,1993-02-23,False,False,False,False
6589,1993-02-22,False,False,False,False
6590,1993-02-19,False,False,False,False
6591,1993-02-18,False,False,False,False
6592,1993-02-17,False,False,False,False
6593,1993-02-16,False,False,False,False
6594,1993-02-12,False,False,False,False
6595,1993-02-11,False,False,False,False
6596,1993-02-10,False,False,False,False
6597,1993-02-09,False,False,False,False
6598,1993-02-08,False,False,False,False
6599,1993-02-05,False,False,False,False
6600,1993-02-04,False,False,False,False
6601,1993-02-03,False,False,False,False
6602,1993-02-02,False,False,False,False
6603,1993-02-01,False,False,False,False
6604,1993-01-29,False,False,False,False
6605,1993-01-28,False,False,False,False
6606,1993-01-27,False,False,False,False
6607,1993-01-26,False,False,False,False
6608,1993-01-25,False,False,False,False
6609,1993-01-22,False,False,False,False
6610,1993-01-21,False,False,False,False
6611,1993-01-20,False,False,False,False
6612,1993-01-19,False,False,False,False
6613,1993-01-15,False,False,False,False
6614,1993-01-14,False,False,False,False
6615,1993-01-13,False,False,False,False
6616,1993-01-12,False,False,False,False
6617,1993-01-11,False,False,False,False
6618,1993-01-08,False,False,False,False
6619,1993-01-07,False,False,False,False
6620,1993-01-06,False,False,False,False
6621,1993-01-05,False,False,False,False
6622,1993-01-04,False,False,False,False
6623,1992-12-31,False,False,False,False
6624,1992-12-30,False,False,False,False
6625,1992-12-29,False,False,False,False
6626,1992-12-28,False,False,False,False
6627,1992-12-24,False,False,False,False
6628,1992-12-23,False,False,False,False
6629,1992-12-22,False,False,False,False
6630,1992-12-21,False,False,False,False
6631,1992-12-18,False,False,False,False
6632,1992-12-17,False,False,False,False
6633,1992-12-16,False,False,False,False
6634,1992-12-15,False,False,False,False
6635,1992-12-14,False,False,False,False
6636,1992-12-11,False,False,False,False
6637,1992-12-10,False,False,False,False
6638,1992-12-09,False,False,False,False
6639,1992-12-08,False,False,False,False
6640,1992-12-07,False,False,False,False
6641,1992-12-04,False,False,False,False
6642,1992-12-03,False,False,False,False
6643,1992-12-02,False,False,False,False
6644,1992-12-01,False,False,False,False
6645,1992-11-30,False,False,False,False
6646,1992-11-27,False,False,False,False
6647,1992-11-25,False,False,False,False
6648,1992-11-24,False,False,False,False
6649,1992-11-23,False,False,False,False
6650,1992-11-20,False,False,False,False
6651,1992-11-19,False,False,False,False
6652,1992-11-18,False,False,False,False
6653,1992-11-17,False,False,False,False
6654,1992-11-16,False,False,False,False
6655,1992-11-13,False,False,False,False
6656,1992-11-12,False,False,False,False
6657,1992-11-10,False,False,False,False
6658,1992-11-09,False,False,False,False
6659,1992-11-06,False,False,False,False
6660,1992-11-05,False,False,False,False
6661,1992-11-04,False,False,False,False
6662,1992-11-03,False,False,False,False
6663,1992-11-02,False,False,False,False
6664,1992-10-30,False,False,False,False
6665,1992-10-29,False,False,False,False
6666,1992-10-28,False,False,False,False
6667,1992-10-27,False,False,False,False
6668,1992-10-26,False,False,False,False
6669,1992-10-23,False,False,False,False
6670,1992-10-22,False,False,False,False
6671,1992-10-21,False,False,False,False
6672,1992-10-20,False,False,False,False
6673,1992-10-19,False,False,False,False
6674,1992-10-16,False,False,False,False
6675,1992-10-15,False,False,False,False
6676,1992-10-14,False,False,False,False
6677,1992-10-13,False,False,False,False
6678,1992-10-09,False,False,False,False
6679,1992-10-08,False,False,False,False
6680,1992-10-07,False,False,False,False
6681,1992-10-06,False,False,False,False
6682,1992-10-05,False,False,False,False
6683,1992-10-02,False,False,False,False
6684,1992-10-01,False,False,False,False
6685,1992-09-30,False,False,False,False
6686,1992-09-29,False,False,False,False
6687,1992-09-28,False,False,False,False
6688,1992-09-25,False,False,False,False
6689,1992-09-24,False,False,False,False
6690,1992-09-23,False,False,False,False
6691,1992-09-22,False,False,False,False
6692,1992-09-21,False,False,False,False
6693,1992-09-18,False,False,False,False
